Generacion,Mejor,Promedio,Peor,Diversidad,Diversidad_Norm
0,108.0806104993,184.9414059359,267.1954930737,80.000020,0.500000
1,95.2649189056,162.9951427785,247.5367498211,78.222081,0.488888
2,87.6759162237,153.0051053895,242.9540229187,75.232970,0.470206
3,83.1413654848,146.2042351988,245.6664677169,71.271091,0.445444
4,76.7600230973,137.3145816527,236.1053750951,65.832788,0.411455
5,74.2656620029,131.5288640354,227.9086842055,58.244364,0.364027
6,68.5531552270,121.0644313534,229.0545663269,50.341838,0.314636
7,63.7313557445,111.0133819442,206.1762220336,43.734323,0.273340
8,60.5952789427,102.8749125425,193.8670536918,40.979253,0.256120
9,55.4558545363,97.6342044944,184.7240334341,38.552747,0.240955
10,51.5849471106,92.3615627604,182.9795354400,35.290525,0.220566
11,44.6639355255,85.8400193603,172.1726218479,32.319253,0.201995
12,42.5402233278,79.2520116755,160.4633512925,30.654162,0.191589
13,40.5888276775,74.6552784264,164.8614677953,27.618121,0.172613
14,39.7893554119,66.8020437925,148.3076873880,23.578707,0.147367
15,36.9225006032,62.2772826605,127.1143810654,21.669576,0.135435
16,34.9014914145,56.7432005038,113.2509391649,19.679313,0.122996
17,33.3450720731,54.7086594213,112.3584879317,19.389879,0.121187
18,32.3003327616,51.5919403870,108.2620641902,18.922101,0.118263
19,30.6370660934,48.8541545941,104.1850999345,18.609576,0.116310
20,29.1297113615,46.5385281510,99.3593166240,18.434848,0.115218
21,27.5982666092,44.8293271818,101.3564295363,18.286808,0.114293
22,26.6232589535,43.1394646983,96.4805668203,17.744202,0.110901
23,25.7033798041,40.6133967355,91.9258987411,17.269758,0.107936
24,24.3337485705,39.6792627456,91.3767656979,17.033778,0.106461
25,23.6342558736,37.6487894631,95.3657189585,16.834909,0.105218
26,22.9741418298,35.8882547435,87.5864935754,16.626020,0.103913
27,22.6888673842,35.4086692722,90.1817724367,16.091859,0.100574
28,21.3025581737,33.6020124377,84.4839406229,15.735232,0.098345
29,20.9689721221,32.8819663765,83.0623390051,14.880465,0.093003
30,20.3874326139,31.7755328801,83.3043716775,14.426667,0.090167
31,19.9480777960,32.0004434696,85.0530384060,14.246141,0.089038
32,19.6687783416,30.3852164712,82.8981224808,14.112586,0.088204
33,19.2112501381,29.6462426684,83.0250431513,14.073232,0.087958
34,18.8180902997,29.3831928323,81.7988693670,13.721818,0.085761
35,18.6364190264,28.8076557825,75.2094529649,13.095131,0.081845
36,18.4365877757,27.6010803935,81.6928680900,12.904384,0.080652
37,18.2392318720,28.2168199725,81.6766318757,13.149899,0.082187
38,18.0677913156,27.6559242791,76.3862438149,13.465455,0.084159
39,17.8379651973,27.7237770889,79.4191736250,13.832323,0.086452
40,16.7664137686,27.4780275150,82.3619604245,13.938505,0.087116
41,16.4302294726,26.8721387300,78.0072765722,14.359980,0.089750
42,16.1835059953,26.9479168138,74.6197497180,14.961333,0.093508
43,15.8269647256,27.4643243342,75.6838490204,15.269616,0.095435
44,15.3722318741,26.8701371675,87.0593223087,15.194768,0.094967
45,15.1878021000,26.0856432000,78.4057831043,15.496081,0.096851
46,14.9395629445,25.0787588531,71.1669551239,15.288889,0.095556
47,14.8708215649,25.4690763646,69.8411907383,15.309960,0.095687
48,14.7346867865,24.8323271545,78.0422241167,15.184263,0.094902
49,14.4351765911,24.2057209372,73.8505330719,15.268222,0.095426
50,14.3461308884,24.4340792355,85.9883991552,14.855859,0.092849
51,14.1619309555,24.5851533629,77.4952425939,14.529717,0.090811
52,14.0492471651,24.0867215186,71.4190995404,14.386949,0.089918
53,13.7551112755,23.0806161178,74.0519212859,14.116465,0.088228
54,13.7404024238,24.1508778660,75.9499724767,13.924808,0.087030
55,13.5951683569,23.3149420068,65.4341772057,13.520747,0.084505
56,13.2521428250,23.2926616878,70.9340193576,13.290202,0.083064
57,13.2168113717,23.3492490505,79.8416212871,13.247838,0.082799
58,13.1918619538,23.2262106550,81.3528479193,13.230727,0.082692
59,13.1574474040,22.7525204095,79.5960743677,12.956364,0.080977
60,13.1351972130,21.9088328154,74.1248106374,12.692121,0.079326
61,13.1152514812,22.5910027613,75.4513526781,12.077980,0.075487
62,13.0855226798,21.9613526683,76.3887095338,11.587838,0.072424
63,13.0588426914,22.4516435074,79.9945340473,11.303535,0.070647
64,13.0522865757,21.7413467869,72.9168853702,11.292990,0.070581
65,13.0301892350,21.2612392918,71.9325751580,10.806909,0.067543
66,12.9738742341,21.7849969010,68.1401686526,10.745960,0.067162
67,12.9709959834,21.1576610899,67.2550558735,10.639859,0.066499
68,12.9526070463,21.1959083186,69.6631935009,10.704687,0.066904
69,12.9191557961,21.2085290535,71.7018323303,10.514364,0.065715
70,12.9147356046,21.2931016576,79.3026348375,10.565859,0.066037
71,12.8490394086,20.8588378644,73.1361901107,10.255172,0.064095
72,12.7423689379,21.8599630455,68.3568831402,10.298667,0.064367
73,12.6737597472,22.2221400841,73.8322434925,10.680828,0.066755
74,12.6680273100,21.3767960983,73.0980140172,10.320101,0.064501
75,12.6326939471,21.1994205189,71.2050764360,10.507414,0.065671
76,12.6130986936,21.6194668252,68.6197534396,10.649596,0.066560
77,12.6002862629,20.8257531200,74.2185655194,10.192505,0.063703
78,12.5778525734,21.1170420005,72.9628378383,10.204808,0.063780
79,12.5734392464,21.4137666729,76.1207525479,9.910000,0.061937
80,12.5683873884,20.6239650370,74.9609035536,9.867778,0.061674
81,12.5379087906,20.8538007196,71.5709710748,9.894081,0.061838
82,12.4161767067,20.8969280489,69.4508866639,9.639091,0.060244
83,12.3641387887,20.6613075498,71.9163868827,9.537596,0.059610
84,12.3631695654,20.9697460185,74.3630617826,9.616768,0.060105
85,12.2043300417,21.4424073929,72.9537158263,9.389293,0.058683
86,12.1953177710,21.4388097651,76.9893957038,9.379818,0.058624
87,12.1822520135,20.8703754257,71.9967701261,8.988182,0.056176
