Generacion,Mejor,Promedio,Peor,Diversidad,Diversidad_Norm
58,0.5083176266,4.0054693570,18.2236244068,13.343293,0.083396
59,0.4224001341,4.0289993035,18.5785030708,13.516606,0.084479
60,0.3910826818,3.6368853718,18.4273485609,13.515172,0.084470
61,0.3323482190,3.6867900220,18.0721637079,13.247293,0.082796
62,0.3109220730,3.7258276592,18.1255417893,12.749212,0.079683
63,0.3028561266,3.7961815689,18.2138841010,12.495313,0.078096
64,0.2782897666,3.7580018294,18.4672654507,12.323939,0.077025
65,0.2599553854,3.7107900340,18.1920527005,12.225899,0.076412
66,0.2551764361,3.4170868261,18.0254324898,11.948747,0.074680
67,0.2443596879,3.7142827700,18.3500235994,11.830586,0.073941
68,0.2374798900,3.6810842481,18.2303721692,11.972889,0.074831
69,0.2218275192,3.9949826348,18.1916771814,11.872687,0.074204
70,0.2062721298,3.6701802827,18.1393459563,11.853414,0.074084
71,0.1787821306,3.7431144794,18.4672617238,11.743273,0.073395
72,0.1703831936,3.4079664027,18.1857763876,11.489253,0.071808
73,0.1622764478,3.4141247709,18.0344893111,11.368788,0.071055
74,0.1485935757,3.1168980683,18.0692221416,11.025838,0.068911
75,0.1230419829,3.5109085731,18.0801603405,11.184869,0.069905
76,0.1164552584,3.4691188980,18.0381496006,10.993939,0.068712
77,0.1107478077,3.4473467358,17.7510057379,10.816747,0.067605
78,0.0875923234,3.2866122861,17.9891521627,10.975556,0.068597
79,0.0777904542,3.7162428698,18.3212860721,11.024646,0.068904
80,0.0719812059,3.4055695132,18.0742037068,10.936586,0.068354
81,0.0639807650,3.4058149182,18.3297915304,10.578364,0.066115
82,0.0610340406,3.4773291761,18.0734665278,10.334828,0.064593
83,0.0566813383,3.3317926368,18.2167502220,10.071091,0.062944
84,0.0540825419,3.4340654835,18.1617141887,9.853111,0.061582
85,0.0484595501,3.4077511773,18.1067332786,9.530970,0.059569
86,0.0468984347,3.5100594752,18.0408968282,9.606242,0.060039
87,0.0436256919,3.4488074091,18.1625830607,9.370606,0.058566
88,0.0383881350,3.3563396832,18.3439618112,9.185273,0.057408
89,0.0363595149,3.5660053842,17.8549214655,9.186242,0.057414
90,0.0349818642,3.4471772794,18.2506180504,9.050424,0.056565
91,0.0322541280,3.6173867256,18.0438422083,8.954768,0.055967
92,0.0278646532,3.4126602461,17.7505049227,8.711899,0.054449
93,0.0263480998,3.3022366345,17.6845767384,8.314343,0.051965
94,0.0245164326,3.2286831478,18.0566654650,8.259273,0.051620
95,0.0238671305,3.3351941125,17.8557236484,8.218182,0.051364
96,0.0226804859,3.2271844628,18.2519098036,8.226061,0.051413
97,0.0220419448,3.4731133354,18.0733984069,8.305253,0.051908
98,0.0213306139,3.5069328075,18.2816452648,8.274121,0.051713
99,0.0190682543,3.4506869638,17.8761068077,8.066828,0.050418
100,0.0182681433,3.6925585786,18.3604070138,7.960889,0.049756
