Generacion,Mejor,Promedio,Peor,Diversidad,Diversidad_Norm
56,0.4939245603,11.3551198907,132.5009383439,11.965434,0.074784
57,0.4710124879,11.6678688750,139.7880544241,11.599919,0.072499
58,0.4510861659,10.6619311257,140.1336438875,11.611414,0.072571
59,0.4046389245,9.6012774160,122.5997031159,11.499556,0.071872
60,0.3950998235,11.0386012151,125.6926851456,11.329475,0.070809
61,0.3821344470,9.4991921572,109.5628413787,11.538626,0.072116
62,0.3704332791,9.5202741909,113.7093177037,11.298990,0.070619
63,0.3524261649,10.3665143185,118.9399828193,10.958242,0.068489
64,0.3387051535,9.9788357595,137.2339495719,10.715434,0.066971
65,0.3293581558,11.1118814633,129.6940087633,10.355838,0.064724
66,0.3233399694,10.8757748708,127.9007938571,10.120182,0.063251
67,0.3052558533,10.1616197421,111.3969049295,9.677758,0.060486
68,0.3018335717,10.6321807951,123.5325928788,9.535677,0.059598
69,0.2895418498,9.2175858483,103.3742269776,9.473960,0.059212
70,0.2847873972,10.0180889798,128.5592809630,9.744949,0.060906
71,0.2821131819,10.7417443689,121.9191940130,9.657010,0.060356
72,0.2690550732,9.3032031057,133.5680467795,9.784788,0.061155
73,0.2656378940,10.4766288611,119.0150156092,9.683818,0.060524
74,0.2592659678,8.4397434277,99.4550696295,9.519939,0.059500
75,0.2538679853,9.5702062122,124.1643990334,9.443535,0.059022
76,0.2426442348,11.4157838713,108.1893857071,9.662000,0.060388
77,0.2403828844,11.0632561546,130.9528778880,9.406505,0.058791
78,0.2266087117,11.1861909423,135.8299909545,9.210889,0.057568
79,0.2241077752,9.8643473776,125.8843772631,9.120667,0.057004
80,0.2186741321,10.0308733190,117.8098966536,9.065152,0.056657
81,0.2132225048,10.8066599404,115.9952293272,9.353394,0.058459
82,0.2103802455,10.9939270011,123.6246887300,9.235232,0.057720
83,0.2081615702,8.6958714413,123.4490809833,8.902040,0.055638
84,0.2053373133,10.8841593317,125.2123400755,9.228667,0.057679
85,0.2014068472,10.0778756069,142.9225289636,9.207798,0.057549
86,0.1975690631,11.1241398414,114.7947580835,8.910586,0.055691
87,0.1951586885,12.0276734306,158.8140073198,8.431899,0.052699
88,0.1933520878,8.9056842506,115.9086872819,8.168788,0.051055
89,0.1915004334,9.6755638539,104.4361935810,8.243333,0.051521
90,0.1905323782,10.2267669983,115.6847638197,8.270485,0.051691
91,0.1901264508,11.1179737453,109.8676193006,8.121394,0.050759
92,0.1880658394,10.4481353967,122.9102640876,7.545576,0.047160
93,0.1878407923,9.7172319370,121.3869686308,7.364343,0.046027
94,0.1867863375,9.7770962078,111.7390539910,7.305899,0.045662
95,0.1864992572,10.0913144223,111.1250496976,7.310465,0.045690
96,0.1856437516,8.6532485883,116.9718953666,7.043495,0.044022
97,0.1856021160,9.8544873666,127.4749006329,7.064889,0.044156
98,0.1839986965,9.6560387183,116.6582445115,6.806747,0.042542
99,0.1789217030,10.4845241999,120.9438640994,6.852990,0.042831
100,0.1786453429,10.0215516540,136.4525550803,6.835111,0.042719
