Generacion,Mejor,Promedio,Peor,Diversidad,Diversidad_Norm
78,698.9543991298,26347.1186141341,34841.4173015024,45.627232,0.285170
79,698.9543991298,26305.3969695005,34841.6608023162,45.705859,0.285662
80,698.9543991298,26284.4253535710,34874.2165310120,45.733778,0.285836
81,698.9543991298,26327.7180118606,34852.5515021344,45.215980,0.282600
82,698.9543991298,26318.5268581103,34854.5154272759,45.107131,0.281920
83,698.9543991298,26311.6673153632,34882.4357443112,45.199657,0.282498
84,698.9543991298,26367.7775077097,34891.5392730182,44.887152,0.280545
85,698.9543991298,26251.5806707935,34894.8152604404,45.127596,0.282047
86,698.9543991298,26367.0099972548,34902.7979550444,44.618202,0.278864
87,698.9543991298,26308.0156067489,34901.5564332850,44.411879,0.277574
88,698.9543991298,26162.5397730686,34902.7446544704,44.506747,0.278167
89,698.9543991298,26387.0205407033,34912.4647127177,44.350061,0.277188
90,698.9543991298,26360.3962965544,34917.0911207952,44.751051,0.279694
91,698.9543991298,26348.0596215636,34936.0782676780,44.768929,0.279806
92,698.9543991298,26268.6718007857,34927.6923684395,44.608040,0.278800
93,698.9543991298,26416.9800443453,34937.5714343983,44.273576,0.276710
94,698.9543991298,26551.4055847215,34944.0609644546,44.017414,0.275109
95,698.9543991298,26427.7026351373,34937.5066624629,44.112848,0.275705
96,698.9543991298,26617.4818857851,34938.4911582390,43.952061,0.274700
97,698.9543991298,26553.6730334654,34951.4114396410,43.632869,0.272705
98,698.9543991298,26532.8981919376,34951.1073444339,43.683293,0.273021
99,698.9543991298,26441.6861307072,34958.5648674410,43.830444,0.273940
100,698.9543991298,26246.2879466993,34948.0050354837,44.617394,0.278859
