Generacion,Mejor,Promedio,Peor,Diversidad,Diversidad_Norm
47,18.9813663219,21.7575219062,22.2529450943,45.198485,0.282491
48,18.9813663219,21.7513469487,22.2538329435,45.517535,0.284485
49,18.9813663219,21.7566940219,22.2544445326,45.222768,0.282642
50,18.9813663219,21.7582754498,22.2549599979,45.348889,0.283431
51,18.9813663219,21.7579218755,22.2533391342,45.284061,0.283025
52,18.9813663219,21.7574094744,22.2547911240,45.388626,0.283679
53,18.9813663219,21.7537504280,22.2548815016,45.822768,0.286392
54,18.9813663219,21.7566366949,22.2554433515,45.457818,0.284111
55,18.9813663219,21.7548740053,22.2569539489,45.791192,0.286195
56,18.9813663219,21.7566834347,22.2566886130,45.575980,0.284850
57,18.9813663219,21.7600503215,22.2554017702,45.498545,0.284366
58,18.9813663219,21.7631345456,22.2574374005,45.374222,0.283589
59,18.9813663219,21.7644490778,22.2588270086,45.600828,0.285005
60,18.9813663219,21.7573203741,22.2597061362,46.036485,0.287728
61,18.9813663219,21.7616838095,22.2593965925,45.994525,0.287466
62,18.9813663219,21.7646447914,22.2589152480,45.760909,0.286006
63,18.9813663219,21.7629824415,22.2594738975,45.811253,0.286320
64,18.9813663219,21.7629782278,22.2594959767,45.668263,0.285427
65,18.9813663219,21.7605827819,22.2598895463,45.853636,0.286585
66,18.9813663219,21.7548706829,22.2587349123,46.227333,0.288921
67,18.9813663219,21.7575823873,22.2601586497,46.252424,0.289078
68,18.9813663219,21.7589103971,22.2605796371,46.292222,0.289326
69,18.9813663219,21.7515774703,22.2605580069,46.781030,0.292381
70,18.9813663219,21.7574698077,22.2603467577,46.576828,0.291105
71,18.9813663219,21.7607495196,22.2606995955,46.245636,0.289035
72,18.9813663219,21.7621241703,22.2627237664,45.786707,0.286167
73,18.9813663219,21.7671882209,22.2617230738,45.410626,0.283816
74,18.9813663219,21.7610431493,22.2623190068,45.986283,0.287414
75,18.9813663219,21.7622476343,22.2622041167,45.850162,0.286564
76,18.9813663219,21.7652524092,22.2620452535,45.726384,0.285790
77,18.9813663219,21.7588426787,22.2628094855,46.167010,0.288544
78,18.9813663219,21.7544561067,22.2622259209,46.423596,0.290147
79,18.9813663219,21.7593232626,22.2623776194,46.281455,0.289259
80,18.9813663219,21.7584965671,22.2624219812,46.344909,0.289656
81,18.9813663219,21.7667341876,22.2642047329,46.010263,0.287564
82,18.9813663219,21.7643483993,22.2655847027,45.840303,0.286502
83,18.9813663219,21.7698483333,22.2656616579,45.116263,0.281977
84,18.9813663219,21.7625256035,22.2657509327,45.655192,0.285345
85,18.9813663219,21.7661607201,22.2658613852,45.370808,0.283568
86,18.9813663219,21.7608794313,22.2659718882,45.411879,0.283824
87,18.9813663219,21.7607036862,22.2667724768,45.397818,0.283736
88,18.9813663219,21.7632902532,22.2674382022,45.189838,0.282436
89,18.9813663219,21.7665183822,22.2663474054,44.855475,0.280347
90,18.9813663219,21.7671173616,22.2662594979,44.359313,0.277246
91,18.9813663219,21.7656845874,22.2669736305,44.691172,0.279320
92,18.9813663219,21.7679410861,22.2668556879,44.368303,0.277302
93,18.9813663219,21.7624996977,22.2676845006,44.707232,0.279420
94,18.9813663219,21.7620516248,22.2658523194,44.861939,0.280387
95,18.9813663219,21.7656332322,22.2669503486,44.970303,0.281064
96,18.9813663219,21.7722383928,22.2679073668,44.499131,0.278120
97,18.9813663219,21.7705102479,22.2682854965,44.616222,0.278851
98,18.9813663219,21.7680401647,22.2687080135,44.804364,0.280027
99,18.9813663219,21.7678188837,22.2679084804,44.617333,0.278858
100,18.9813663219,21.7649911008,22.2680992927,44.585212,0.278658
