Generacion,Mejor,Promedio,Peor,Diversidad,Diversidad_Norm
48,0.8220263094,10.1758453358,112.8995736228,14.013939,0.087587
49,0.7708872260,8.9968629640,104.9857549241,13.688182,0.085551
50,0.7354384916,10.4264731711,128.8094466387,13.330444,0.083315
51,0.7228418458,10.1127055736,140.8351759694,13.209414,0.082559
52,0.7177063073,11.6163176949,138.3008653598,13.334424,0.083340
53,0.6782442470,10.2467205439,115.4213768327,12.972020,0.081075
54,0.6585240945,9.6788078999,136.0058539335,13.028869,0.081430
55,0.6436064157,10.2552214851,126.3416039377,12.916444,0.080728
56,0.5892286774,10.2906210123,137.1017588343,13.050263,0.081564
57,0.5813724213,11.7783184024,156.0458506195,12.790121,0.079938
58,0.5633018653,11.0025951006,122.3347605186,12.636182,0.078976
59,0.5489079770,10.0759412146,123.8080328050,12.432061,0.077700
60,0.5339906399,9.2175230947,118.2217707974,12.109636,0.075685
61,0.5040199614,10.7369145220,118.1814881285,12.135131,0.075845
62,0.4808682974,11.0529960582,133.9933456370,12.070566,0.075441
63,0.4588852511,10.9832291621,112.4289347402,12.161354,0.076008
64,0.4512107065,11.2805286184,129.5455656035,12.217515,0.076359
65,0.4259652951,10.5964160052,125.0908365513,12.126323,0.075790
66,0.4018723457,9.9063450544,115.2424444233,11.919798,0.074499
67,0.3865408166,10.9098128879,134.1625427240,11.399818,0.071249
68,0.3700943014,9.7211412481,119.8254431358,11.049616,0.069060
69,0.3603707070,11.1815207438,127.0564201126,10.640303,0.066502
70,0.3464507966,12.1006465153,147.2288197070,10.661838,0.066636
71,0.3449746297,10.1195187367,112.5768466736,10.483596,0.065522
72,0.3348712718,10.6297144205,138.6590879999,10.470808,0.065443
73,0.3194231108,10.5014196809,129.7368787521,10.178202,0.063614
74,0.2950983340,9.7792218178,127.6968242464,9.944889,0.062156
75,0.2865973014,10.6377546385,142.5666902026,9.899010,0.061869
76,0.2705865285,10.0240491451,117.0620216548,9.959838,0.062249
77,0.2672741260,9.6346412673,131.9471996400,9.941071,0.062132
78,0.2390063257,9.7678573499,136.0013774309,9.458444,0.059115
79,0.2269660814,9.9501842398,122.0649489363,9.710525,0.060691
80,0.2229787470,9.5438992325,127.1313581345,9.879434,0.061746
81,0.2194356240,10.0206779513,117.7184901211,9.714505,0.060716
82,0.2165794202,10.4211475270,136.1363030560,9.400768,0.058755
83,0.2098019688,11.0800620940,140.9007599434,9.137030,0.057106
84,0.2024595686,11.2795542348,123.9151894914,8.802970,0.055019
85,0.1977492367,10.6754946404,114.6298451088,8.661071,0.054132
86,0.1911791429,9.9933251315,126.7689432099,8.197576,0.051235
87,0.1901268394,11.2502500209,145.4700446338,8.188990,0.051181
88,0.1870415164,9.6209243394,116.5245631034,8.094162,0.050589
89,0.1821547742,8.4588135328,114.0674007434,7.907172,0.049420
90,0.1795359571,9.2466291822,125.5442676093,7.719758,0.048248
91,0.1779106092,10.7365261763,115.5371234558,7.749556,0.048435
92,0.1766074651,10.0201307019,128.7642970398,7.676768,0.047980
93,0.1684059867,10.2585647060,117.4517165047,7.662202,0.047889
94,0.1634189532,10.8056904642,143.7029806430,7.790364,0.048690
95,0.1600363233,9.1041797019,134.4916992388,7.429697,0.046436
96,0.1575764240,10.3465324379,112.7168988471,7.579556,0.047372
97,0.1566252924,11.2848935406,143.0111132284,7.454222,0.046589
98,0.1550970058,8.9041045169,127.7792301441,7.613394,0.047584
99,0.1525188284,10.0780036381,116.1224145717,7.650263,0.047814
100,0.1483491268,11.6337424140,149.2283062711,7.501939,0.046887
