Generacion,Mejor,Promedio,Peor,Diversidad,Diversidad_Norm
30,7.6354594761,12.0025323815,19.8938353567,29.126990,0.182044
31,7.5151421281,11.6486589290,19.7214308162,28.979273,0.181120
32,7.1525130251,11.4008170960,19.7760188059,28.886303,0.180539
33,6.8697463204,11.0752111033,19.5608989770,28.790707,0.179942
34,6.5619123728,10.7540126688,19.5577351855,28.661232,0.179133
35,6.2034880276,10.2377763981,19.5504084196,28.745576,0.179660
36,5.9383573822,10.1083487005,19.4974133646,28.842869,0.180268
37,5.7441748833,10.1411052445,19.2437432553,29.108485,0.181928
38,5.5993226911,9.5774386681,19.2686579359,29.252162,0.182826
39,5.2555637568,9.6809520250,19.6270122038,29.174323,0.182340
40,5.1743178365,9.5155003490,19.4592069787,29.217737,0.182611
41,5.0277462293,9.2886122968,19.4919816375,29.063879,0.181649
42,4.7670536357,9.1458294126,19.8556650046,29.218404,0.182615
43,4.6711156558,9.1536037378,19.5919718531,28.950081,0.180938
44,4.5289595680,8.9601762548,19.4975524250,28.820263,0.180127
45,4.3653741328,8.5751479938,19.3493465503,28.533253,0.178333
46,4.1982718387,8.2457013087,19.3619094043,28.207859,0.176299
47,4.0457053237,8.5845486193,19.6089011550,28.215010,0.176344
48,3.7998122093,8.1408257340,19.1760923903,28.014848,0.175093
49,3.6722954016,8.3342677753,19.4624433487,28.160182,0.176001
50,3.5891663899,8.2244416556,19.3376311199,28.100384,0.175627
51,3.4294930879,8.0143105707,19.2433901627,28.210990,0.176319
52,3.3294364032,7.6904011390,19.5193884350,27.765192,0.173532
53,3.2281935851,7.4757739829,19.3098941904,27.671475,0.172947
54,3.2073340139,7.5582769018,19.5638684207,27.196424,0.169978
55,3.1293122585,7.4628738448,19.3884889348,26.807071,0.167544
56,3.0216323708,7.5565042049,19.6562377770,26.578747,0.166117
57,2.8449414908,7.3299744315,19.6274064401,26.396848,0.164980
58,2.8123404304,7.1979576209,19.4932008083,26.161152,0.163507
59,2.7571358024,7.1531931012,19.5273413352,26.381111,0.164882
60,2.7315542082,6.9227009636,19.2150933343,26.010808,0.162568
61,2.7080918678,6.9519091602,19.4738919487,26.127192,0.163295
62,2.6302357797,7.1792266521,19.5835849002,26.333556,0.164585
63,2.5866834519,7.1950480023,19.4238556716,26.093172,0.163082
64,2.5179499627,7.1634675409,19.3981610666,25.886545,0.161791
65,2.4872018800,6.7968643887,19.0352506070,25.328788,0.158305
66,2.4231556858,6.5277290706,19.4621286927,25.046606,0.156541
67,2.3369945610,6.5502770967,19.0897294085,24.856909,0.155356
68,2.2202501743,6.4880047965,19.5039250991,24.705253,0.154408
69,2.1264764741,6.6949004416,19.4623741451,24.736465,0.154603
70,2.0885426636,6.7154381699,19.3226769091,24.624606,0.153904
71,2.0579705982,6.5452406518,19.0336027982,24.794384,0.154965
72,1.9454060163,6.4671032153,19.1919671905,24.618444,0.153865
73,1.9083123126,6.2272657575,19.0693094119,24.471091,0.152944
74,1.8130418167,6.0630451758,18.9526171293,24.366404,0.152290
75,1.7292908392,6.2257039974,19.0052326201,24.433051,0.152707
76,1.7103304628,6.2434949232,18.9664374906,24.628768,0.153930
77,1.6472662642,6.0974111113,18.9232668501,24.562202,0.153514
78,1.5367813199,6.1278785665,19.5796177838,23.911596,0.149447
79,1.4820790064,6.2984651968,19.1848315814,23.690869,0.148068
80,1.4529621376,6.1151977263,19.1451941162,23.300323,0.145627
81,1.3622565022,6.0668015514,18.8834561814,23.235535,0.145222
82,1.3109638293,5.8850301363,18.9242226948,22.743879,0.142149
83,1.2524757925,6.0768255211,18.8891475291,22.905636,0.143160
84,1.2305263418,6.2128582487,19.1432107514,22.593333,0.141208
85,1.1934237463,6.0585209764,19.0492319356,22.133980,0.138337
86,1.1114267575,5.9708634046,18.7787130504,21.461313,0.134133
87,1.0571759121,5.9057579625,18.8776723598,21.148970,0.132181
88,0.9925177174,5.8527899267,18.9772614175,21.427192,0.133920
89,0.9594440239,5.6076595796,19.0190373344,21.362646,0.133517
90,0.9416604408,5.8520315652,18.7447130895,21.440586,0.134004
91,0.9113323328,5.6060460869,18.9603639483,21.293232,0.133083
92,0.9026988454,5.4706113875,18.7376915088,21.138384,0.132115
93,0.8940094958,5.2690534967,18.6990361959,21.052222,0.131576
94,0.8600224785,5.5437842871,18.6422028942,20.929818,0.130811
95,0.7873313634,5.5339462751,18.8856301920,20.617677,0.128860
96,0.7089632596,5.6365255140,19.0405407509,20.551576,0.128447
97,0.6665195530,5.3786785420,18.6491549217,20.345697,0.127161
98,0.6451395266,5.3188275614,18.8198351229,20.148303,0.125927
99,0.6407150597,5.4701063912,18.5032154834,19.746949,0.123418
100,0.6395725309,5.2670838412,18.4449567990,19.343697,0.120898
